,wavelength,flux,sigma
333,31.5399,11.0162,0.11016
334,31.7244,10.727,0.10727
335,31.91,10.9002,0.109
336,32.0967,11.0444,0.11044000000000001
337,32.2845,11.123,0.11123
338,32.4734,11.2727,0.11273
339,32.6633,11.3038,0.11304000000000002
340,32.8544,11.581,0.11581
341,33.0467,11.7946,0.11795
342,33.24,11.6483,0.11648
343,33.4345,11.8343,0.11834000000000001
344,33.6301,12.0318,0.12032000000000001
345,33.8268,11.9299,0.1193
346,33.9869,12.3657,0.12365999999999999
347,34.1953,12.1718,0.12172000000000001
348,34.3953,12.3117,0.12312000000000001
349,34.5965,11.9447,0.11945
350,34.7989,11.8331,0.11832999999999999
351,35.0025,11.7992,0.11799000000000001
352,35.2073,11.9301,0.1193
353,35.4133,11.8114,0.11810999999999999
354,35.6205,12.0146,0.12015
355,35.8289,12.4758,0.12918
356,35.9634,12.2257,0.3154
