,wavelength,flux,sigma
147,11.689,0.25822,0.0025800000000000003
148,11.7495,0.24427,0.01028
149,11.81,0.2441,0.00542
150,11.8705,0.23714000000000002,0.00237
151,11.9309,0.23260999999999998,0.00316
152,11.9914,0.23351,0.0060799999999999995
153,12.0519,0.23410999999999998,0.00234
154,12.1124,0.22969,0.00532
155,12.1729,0.23131999999999997,0.00412
156,12.2334,0.22521999999999998,0.00225
157,12.2938,0.22154000000000001,0.0022199999999999998
158,12.3543,0.22125,0.00247
159,12.4148,0.22019,0.0022
160,12.4753,0.22405999999999998,0.00224
161,12.5358,0.22465,0.0037700000000000003
162,12.5963,0.21895,0.00318
163,12.6567,0.22505,0.00225
164,12.7172,0.22257,0.00223
165,12.7777,0.21843,0.00418
166,12.8382,0.21941,0.0021899999999999997
167,12.8987,0.21949000000000002,0.00227
168,12.9592,0.21705,0.004229999999999999
169,13.0197,0.21195999999999998,0.0029100000000000003
170,13.0801,0.21889,0.0021899999999999997
171,13.1406,0.22121,0.00221
172,13.2011,0.21858000000000002,0.0021899999999999997
173,13.2616,0.22136999999999998,0.00221
174,13.3221,0.22116999999999998,0.00221
175,13.3826,0.22296999999999997,0.00223
176,13.443,0.22408000000000003,0.00224
177,13.5035,0.22293000000000002,0.00547
178,13.564,0.22815,0.00228
179,13.6245,0.23076999999999998,0.0024
180,13.685,0.2294,0.00229
181,13.7455,0.22596,0.00507
182,13.8059,0.23173000000000002,0.0039
183,13.8664,0.23783,0.0044399999999999995
184,13.9269,0.23262,0.00796
185,13.9874,0.24275,0.00243
186,14.154,0.2605,0.005220000000000001
187,14.2387,0.24804,0.0032700000000000003
188,14.3234,0.24595,0.00246
189,14.4081,0.25499,0.00255
190,14.4927,0.24631999999999998,0.0042
191,14.5774,0.23954,0.00619
192,14.6621,0.2462,0.00246
193,14.7468,0.24650999999999998,0.00484
194,14.8315,0.25246999999999997,0.00558
195,14.9161,0.25105,0.00251
196,15.0008,0.24697,0.00247
197,15.0855,0.24541,0.00245
198,15.1701,0.23820999999999998,0.00307
199,15.2548,0.2497,0.0070799999999999995
200,15.3395,0.24855,0.00545
201,15.4242,0.24924000000000002,0.00249
202,15.5089,0.25511999999999996,0.00255
203,15.5935,0.25724,0.006379999999999999
204,15.6782,0.25269,0.01061
205,15.7629,0.25181,0.00481
206,15.8476,0.26052,0.0026100000000000003
207,15.9322,0.26755999999999996,0.006840000000000001
208,16.0169,0.27033,0.0027
209,16.1016,0.27333,0.00915
210,16.1863,0.26599,0.0167
211,16.271,0.28378000000000003,0.006520000000000001
212,16.3556,0.2776,0.00456
213,16.4403,0.28102,0.01165
214,16.525,0.29225999999999996,0.00292
215,16.6097,0.29875,0.00473
216,16.6943,0.29017,0.0029
217,16.779,0.28949,0.00473
218,16.8637,0.28594,0.00358
219,16.9484,0.29420999999999997,0.007520000000000001
220,17.033,0.30166,0.009040000000000001
221,17.1177,0.29886999999999997,0.00698
222,17.2024,0.30509000000000003,0.0058
223,17.2871,0.31146999999999997,0.00843
224,17.3717,0.30817,0.011640000000000001
225,17.4564,0.31414000000000003,0.00806
226,17.5411,0.31513,0.00385
227,17.6258,0.30963,0.0031
228,17.7105,0.32166,0.00322
229,17.7951,0.31767,0.00515
230,17.8798,0.30301999999999996,0.0169
231,17.9645,0.31095,0.01162
232,18.0492,0.31837,0.00647
233,18.1338,0.33571999999999996,0.00336
234,18.2185,0.34151,0.0034200000000000003
235,18.3032,0.33615,0.00336
236,18.3879,0.33626,0.00336
237,18.4725,0.32973,0.01091
238,18.5572,0.35298,0.006640000000000001
239,18.6419,0.35438000000000003,0.007390000000000001
240,18.7266,0.35219,0.00352
241,18.8113,0.35669,0.00662
242,18.8959,0.3463,0.00818
243,18.9806,0.34073000000000003,0.00771
244,19.0653,0.34024,0.0217
245,19.15,0.33808,0.012240000000000001
246,19.2346,0.35414,0.0035399999999999997
247,19.3193,0.35975999999999997,0.01524
248,19.404,0.37254,0.009890000000000001
249,19.4887,0.34014,0.00536
250,19.5734,0.34265999999999996,0.00343
251,19.658,0.34098,0.01198
252,19.7427,0.34345,0.013269999999999999
253,19.8274,0.34318000000000004,0.00343
254,19.9121,0.34834,0.0034799999999999996
255,19.9967,0.36277,0.0036299999999999995
256,20.1661,0.34985,0.00782
257,20.3354,0.35377,0.0035399999999999997
258,20.5048,0.35186999999999996,0.01374
259,20.6742,0.35315,0.00902
260,20.8435,0.3561,0.00643
261,21.0129,0.32576,0.00539
262,21.1822,0.3331,0.00865
263,21.3516,0.37033,0.00613
264,21.5209,0.349,0.013880000000000002
265,21.6903,0.32968000000000003,0.0033
266,21.8596,0.34325,0.00656
267,22.029,0.35745,0.0035700000000000003
268,22.1983,0.34826999999999997,0.009890000000000001
269,22.3677,0.3181,0.00329
270,22.537,0.33485,0.00335
271,22.7064,0.35533000000000003,0.00355
272,22.8757,0.35452,0.00355
273,23.0451,0.32874000000000003,0.00413
274,23.2145,0.3231,0.0091
275,23.3838,0.34546,0.01376
276,23.5532,0.36507,0.011479999999999999
277,23.7225,0.3631,0.0036299999999999995
278,23.8919,0.34405,0.015340000000000001
279,24.0612,0.34084000000000003,0.015369999999999998
