,wavelength,flux,sigma
146,11.6285,2.3256099999999997,0.02326
147,11.689,2.2889,0.02289
148,11.7495,2.27946,0.02279
149,11.81,2.23975,0.0224
150,11.8705,2.19082,0.02522
151,11.9309,2.1714,0.02244
152,11.9914,2.16855,0.02169
153,12.0519,2.16685,0.02167
154,12.1124,2.15289,0.02275
155,12.1729,2.12359,0.021240000000000002
156,12.2334,2.10137,0.02101
157,12.2938,2.1040799999999997,0.02338
158,12.3543,2.11409,0.02114
159,12.4148,2.10417,0.02104
160,12.4753,2.09265,0.02093
161,12.5358,2.09003,0.0209
162,12.5963,2.06265,0.020630000000000003
163,12.6567,2.0654,0.02065
164,12.7172,2.0590599999999997,0.02059
165,12.7777,2.04845,0.02048
166,12.8382,2.0411,0.02041
167,12.8987,2.0389,0.020390000000000002
168,12.9592,2.02908,0.02029
169,13.0197,2.02793,0.02028
170,13.0801,2.03932,0.020390000000000002
171,13.1406,2.02969,0.0203
172,13.2011,2.0441700000000003,0.02044
173,13.2616,2.04587,0.02046
174,13.3221,2.05357,0.02054
175,13.3826,2.04034,0.0204
176,13.443,2.07333,0.020730000000000002
177,13.5035,2.0569,0.020569999999999998
178,13.564,2.05305,0.02053
179,13.6245,2.06975,0.0207
180,13.685,2.07796,0.02078
181,13.7455,2.06097,0.02061
182,13.8059,2.07761,0.02078
183,13.8664,2.11824,0.02118
184,13.9269,2.12488,0.02125
185,13.9874,2.14264,0.02143
186,14.0401,2.15857,0.03474
187,14.1051,2.12646,0.035930000000000004
188,14.1703,2.15975,0.03355
189,14.2359,2.11243,0.0349
190,14.3127,2.13614,0.03368
191,14.39,2.14672,0.037989999999999996
192,14.4677,2.12518,0.03735
193,14.5458,2.15265,0.042480000000000004
194,14.6244,2.15902,0.04412
195,14.7033,2.1406099999999997,0.04452
196,14.7827,2.15721,0.04057
197,14.8625,2.20548,0.03524
198,14.9427,2.2134400000000003,0.039580000000000004
199,15.0234,2.15178,0.041710000000000004
200,15.1074,2.14637,0.03356
201,15.1744,2.20561,0.03075
202,15.2446,2.24257,0.0322
203,15.3122,2.22863,0.0476
204,15.3978,2.27592,0.04467
205,15.481,2.25495,0.03966
206,15.5646,2.3298900000000002,0.0426
207,15.6486,2.3255,0.05985
208,15.7331,2.41246,0.0461
209,15.818,2.3915,0.056960000000000004
210,15.9034,2.38903,0.04161
211,15.9893,2.52604,0.055929999999999994
212,16.0756,2.4911,0.04958
213,16.1624,2.47871,0.049030000000000004
214,16.2497,2.53249,0.05424
215,16.3406,2.43909,0.05699
216,16.413,2.50767,0.03145
217,16.5016,2.50261,0.034
218,16.5907,2.58494,0.05006
219,16.6803,2.65406,0.051210000000000006
220,16.7703,2.5923599999999998,0.04095
221,16.8609,2.72388,0.0446
222,16.9519,2.66892,0.062270000000000006
223,17.0434,2.6509400000000003,0.05168
224,17.1354,2.6993099999999997,0.05801
225,17.228,2.77212,0.07281
226,17.321,2.8101,0.07096000000000001
227,17.4145,2.77868,0.05747000000000001
228,17.5086,2.83205,0.05977999999999999
229,17.6031,2.79576,0.06017
230,17.6981,2.8319900000000002,0.07406
231,17.7936,2.87605,0.03868
232,17.8725,2.8288599999999997,0.0496
233,17.9725,2.8589700000000002,0.03578
234,18.0695,2.85415,0.04315
235,18.1671,2.96402,0.04962
236,18.2652,2.93114,0.046810000000000004
237,18.3638,2.95721,0.05635
238,18.4629,2.94407,0.054939999999999996
239,18.5626,2.9817299999999998,0.052520000000000004
240,18.6628,2.97823,0.061220000000000004
241,18.7636,3.06339,0.0715
242,18.8649,2.9958,0.07777
243,18.9668,3.0871299999999997,0.06809
244,19.0692,3.06047,0.06264
245,19.1721,3.09342,0.06196
246,19.2828,3.12328,0.036860000000000004
247,19.3838,3.12454,0.03294
248,19.5164,3.07784,0.030780000000000002
249,19.6306,3.15524,0.03155
250,19.7454,3.0969900000000004,0.030969999999999998
251,19.8609,3.07254,0.03073
252,19.9605,3.1516599999999997,0.03152
253,20.0605,3.1349400000000003,0.03135
254,20.1611,3.0533099999999997,0.03053
255,20.279,3.12641,0.03126
256,20.3977,3.17373,0.03174
257,20.517,3.1888799999999997,0.031889999999999995
258,20.637,3.12338,0.03123
259,20.7578,3.1408400000000003,0.03141
260,20.8835,3.17251,0.03173
261,20.9838,3.21254,0.03213
262,21.089,3.18498,0.03185
263,21.1889,3.25345,0.03253
264,21.3188,3.27604,0.032760000000000004
265,21.4435,3.24058,0.03241
266,21.5689,3.24632,0.03246
267,21.6951,3.2337599999999997,0.03234
268,21.822,3.34745,0.03347
269,21.9497,3.17794,0.03178
270,22.0781,3.2118700000000002,0.032119999999999996
271,22.2135,3.21407,0.032139999999999995
272,22.3186,3.26314,0.03263
273,22.4305,3.2387900000000003,0.032389999999999995
274,22.5429,3.24818,0.03248
275,22.6559,3.2945599999999997,0.03295
276,22.7884,3.2804300000000004,0.0328
277,22.9218,3.2907,0.03291
278,23.0559,3.27659,0.03277
279,23.1908,3.29704,0.03297
280,23.3264,3.22696,0.03227
281,23.4629,3.24344,0.03243
282,23.6037,3.3328699999999998,0.03333
283,23.7185,3.2591,0.03259
284,23.8314,3.38216,0.033819999999999996
285,23.9768,3.36504,0.03365
286,24.1171,3.34683,0.03347
287,24.2582,3.2852699999999997,0.03285
288,24.4001,3.26143,0.03261
289,24.5428,3.33808,0.03338
290,24.6864,3.26003,0.0326
291,24.8308,3.22645,0.032260000000000004
292,24.9761,3.3200300000000005,0.0332
293,25.1174,3.44791,0.034480000000000004
