,wavelength,flux,sigma
145,11.568,0.24986,0.0025
146,11.6285,0.24821,0.00248
147,11.689,0.2375,0.00237
148,11.7495,0.23820999999999998,0.00746
149,11.81,0.23165999999999998,0.007109999999999999
150,11.8705,0.23333,0.00607
151,11.9309,0.22805999999999998,0.00514
152,11.9914,0.22301999999999997,0.00223
153,12.0519,0.21969,0.0022
154,12.1124,0.20984,0.0027199999999999998
155,12.1729,0.21088,0.0021100000000000003
156,12.2334,0.21414,0.00371
157,12.2938,0.2135,0.00491
158,12.3543,0.21675999999999998,0.00555
159,12.4148,0.22027,0.0022
160,12.4753,0.22111999999999998,0.00259
161,12.5358,0.22221,0.0022199999999999998
162,12.5963,0.21821999999999997,0.00325
163,12.6567,0.22414,0.00224
164,12.7172,0.22314,0.00223
165,12.7777,0.22152,0.0022199999999999998
166,12.8382,0.22269,0.00424
167,12.8987,0.21996999999999997,0.00316
168,12.9592,0.21882,0.0021899999999999997
169,13.0197,0.21815,0.00218
170,13.0801,0.21711999999999998,0.00527
171,13.1406,0.22004,0.0061200000000000004
172,13.2011,0.22511,0.00225
173,13.2616,0.21709,0.00234
174,13.3221,0.22174000000000002,0.0022199999999999998
175,13.3826,0.22679000000000002,0.00227
176,13.443,0.23546999999999998,0.00555
177,13.5035,0.23735,0.006509999999999999
178,13.564,0.23419,0.005529999999999999
179,13.6245,0.23271,0.00361
180,13.685,0.23636,0.00237
181,13.7455,0.23911999999999997,0.0037700000000000003
182,13.8059,0.24619000000000002,0.00569
183,13.8664,0.24316,0.00243
184,13.9269,0.24727,0.00577
185,13.9874,0.24974000000000002,0.0069900000000000006
186,14.154,0.26785,0.00268
187,14.2387,0.2632,0.00316
188,14.3234,0.26628,0.00266
189,14.4081,0.26647,0.00604
190,14.4927,0.2694,0.00899
191,14.5774,0.27318000000000003,0.0027300000000000002
192,14.6621,0.27082,0.00271
193,14.7468,0.26427,0.00613
194,14.8315,0.27026,0.00515
195,14.9161,0.28303,0.00765
196,15.0008,0.27796,0.00498
197,15.0855,0.28215,0.007370000000000001
198,15.1701,0.28392,0.0028399999999999996
199,15.2548,0.29331,0.00293
200,15.3395,0.30361,0.0030399999999999997
201,15.4242,0.31138000000000005,0.0031100000000000004
202,15.5089,0.31416,0.00445
203,15.5935,0.3147,0.00315
204,15.6782,0.32723,0.0032700000000000003
205,15.7629,0.33647,0.00336
206,15.8476,0.33179000000000003,0.0066
207,15.9322,0.34076999999999996,0.00748
208,16.0169,0.37212,0.00372
209,16.1016,0.36827,0.008459999999999999
210,16.1863,0.37698000000000004,0.0037700000000000003
211,16.271,0.38758000000000004,0.0038799999999999998
212,16.3556,0.40843,0.00436
213,16.4403,0.41644,0.0041600000000000005
214,16.525,0.41508999999999996,0.00415
215,16.6097,0.4137,0.00414
216,16.6943,0.4286,0.0069900000000000006
217,16.779,0.44483,0.010329999999999999
218,16.8637,0.44418,0.00785
219,16.9484,0.45515,0.009770000000000001
220,17.033,0.47623999999999994,0.00621
221,17.1177,0.48686,0.0058200000000000005
222,17.2024,0.48846999999999996,0.00687
223,17.2871,0.49359,0.006540000000000001
224,17.3717,0.5089199999999999,0.00509
225,17.4564,0.52647,0.0089
226,17.5411,0.53118,0.0053100000000000005
227,17.6258,0.54025,0.0054
228,17.7105,0.55289,0.007890000000000001
229,17.7951,0.54901,0.00549
230,17.8798,0.53554,0.03246
231,17.9645,0.55843,0.02565
232,18.0492,0.56847,0.0261
233,18.1338,0.60668,0.00607
234,18.2185,0.6130399999999999,0.00613
235,18.3032,0.61983,0.00686
236,18.3879,0.62102,0.00621
237,18.4725,0.64377,0.00644
238,18.5572,0.65535,0.00655
239,18.6419,0.65795,0.00658
240,18.7266,0.67269,0.00673
241,18.8113,0.68216,0.01625
242,18.8959,0.68269,0.01188
243,18.9806,0.69017,0.0069
244,19.0653,0.67855,0.006790000000000001
245,19.15,0.71934,0.01277
246,19.2346,0.72151,0.009729999999999999
247,19.3193,0.73128,0.013330000000000002
248,19.404,0.7295,0.00825
249,19.4887,0.73625,0.009909999999999999
250,19.5734,0.71832,0.01761
251,19.658,0.72291,0.010159999999999999
252,19.7427,0.72277,0.0072299999999999994
253,19.8274,0.75113,0.007509999999999999
254,19.9121,0.7359,0.016980000000000002
255,19.9967,0.72728,0.00727
256,20.0814,0.71837,0.02423
257,20.1661,0.7165,0.00717
258,20.2508,0.71423,0.0071400000000000005
259,20.3354,0.7306600000000001,0.0079
260,20.4201,0.7502300000000001,0.01212
261,20.5048,0.75595,0.007559999999999999
262,20.5895,0.73905,0.017509999999999998
263,20.6742,0.7553,0.01991
264,20.8435,0.8142199999999999,0.008140000000000001
265,21.0129,0.75547,0.018359999999999998
266,21.1822,0.74669,0.008159999999999999
267,21.3516,0.8053899999999999,0.01093
268,21.5209,0.7823899999999999,0.00782
269,21.6903,0.74551,0.00746
270,21.8596,0.79075,0.007909999999999999
271,22.029,0.82709,0.016069999999999997
272,22.1983,0.80183,0.008020000000000001
273,22.3677,0.75464,0.012980000000000002
274,22.537,0.7692399999999999,0.00826
275,22.7064,0.83304,0.01902
276,22.8757,0.8513700000000001,0.00851
277,23.0451,0.8005800000000001,0.01855
278,23.2145,0.80607,0.01909
279,23.3838,0.8359200000000001,0.03034
280,23.5532,0.88982,0.0089
281,23.7225,0.88631,0.01926
282,23.8919,0.8411799999999999,0.028480000000000002
283,24.0612,0.8433200000000001,0.032260000000000004
284,24.2306,0.869,0.030330000000000003
285,24.3999,0.8987,0.0113
286,24.5693,0.88121,0.01803
287,24.7386,0.86011,0.0335
288,24.908,0.86479,0.018690000000000002
289,25.0774,0.89799,0.00898
290,25.2467,0.90512,0.00905
291,25.416,0.88946,0.00889
292,25.5854,0.87887,0.008790000000000001
293,25.7548,0.8776,0.009559999999999999
294,25.9241,0.89781,0.00898
295,26.0935,0.9119200000000001,0.011179999999999999
296,26.2628,0.9217200000000001,0.011479999999999999
297,26.4322,0.92361,0.015369999999999998
298,26.6015,0.9020600000000001,0.00902
299,26.7709,0.91984,0.0092
300,26.9402,0.92761,0.00928
301,27.1096,0.97485,0.016659999999999998
302,27.2789,1.00239,0.010020000000000001
303,27.4483,0.9868100000000001,0.00987
304,27.6176,0.9829200000000001,0.00983
305,27.787,0.96906,0.00969
306,27.9564,0.99316,0.01015
307,28.1257,1.00821,0.01008
308,28.2951,1.01473,0.01015
309,28.4644,1.00995,0.0101
310,28.6338,1.0173,0.01406
311,28.8031,0.9830399999999999,0.00983
312,28.9725,0.97636,0.00976
313,29.1418,0.9782799999999999,0.01181
314,29.3112,0.99503,0.00995
315,29.4805,1.01518,0.01015
316,29.6499,1.0199799999999999,0.0102
317,29.8193,1.0104600000000001,0.0147
318,29.9886,1.00007,0.01
319,30.158,1.00023,0.01
320,30.3273,1.0057399999999999,0.01006
321,30.4967,1.01754,0.01018
322,30.666,1.03282,0.0173
323,30.8354,1.0406600000000001,0.01592
324,31.0047,1.04041,0.0104
325,31.1741,1.03271,0.010329999999999999
326,31.3434,1.03039,0.01824
327,31.5128,0.99995,0.01
328,31.6821,1.01946,0.010190000000000001
329,31.8515,1.05279,0.02232
330,32.0209,1.0444799999999999,0.010440000000000001
331,32.1902,1.07235,0.021230000000000002
332,32.3596,1.14883,0.03497
333,32.5289,1.14439,0.01144
334,32.6983,1.14901,0.01636
335,32.8676,1.14501,0.028130000000000002
336,33.037,1.14382,0.032330000000000005
337,33.2063,1.15349,0.043789999999999996
338,33.3757,1.1687,0.03425
339,33.545,1.19866,0.01239
340,33.7144,1.2297799999999999,0.01728
341,33.8837,1.2010100000000001,0.01201
342,34.0531,1.2466899999999999,0.02005
343,34.2225,1.20464,0.01205
344,34.3918,1.19662,0.01197
345,34.5612,1.2571,0.03607
346,34.7305,1.24304,0.02745
347,34.8999,1.2302600000000001,0.02257
348,35.0692,1.2063700000000002,0.06691
349,35.2386,1.16874,0.01169
350,35.4079,1.21466,0.01223
351,35.5773,1.26061,0.01261
352,35.7466,1.21338,0.020319999999999998
353,35.916,1.2637200000000002,0.01264
354,36.0853,1.3384,0.12423
