wavelength,flux,sigma
18.504065,0.41464,0.006185
18.517977,0.405033,0.006008
18.532394,0.40784,0.006782
18.54681,0.410787,0.00705
18.560713,0.404402,0.005828
18.575123,0.407653,0.006729
18.589531,0.411117,0.006752
18.603937,0.402151,0.00664
18.61834,0.419768,0.008234
18.63274,0.406716,0.007301
18.647141,0.412036,0.006305
18.661537,0.409518,0.007199
18.67593,0.417957,0.158461
18.690323,0.400273,0.005624
18.704712,0.420183,0.006968
18.719097,0.4162,0.005428
18.733482,0.412643,0.003855
18.747864,0.417614,0.004493
18.762245,0.428312,0.004682
18.776623,0.41562,0.004072
18.790997,0.410453,0.005302
18.80485,0.414998,0.00634
18.81922,0.415528,0.005242
18.833588,0.416717,0.007063
18.847431,0.417799,0.006707
18.861794,0.411232,0.007169
18.876154,0.41271,0.006817
18.890511,0.424214,0.0056
18.904869,0.415858,0.006868
18.91922,0.415467,0.00464
18.933571,0.419539,0.005633
18.94792,0.419261,0.005629
18.962265,0.412421,0.004833
18.97661,0.421927,0.003708
18.990952,0.434642,0.004509
19.005291,0.417596,0.005438
19.019627,0.427443,0.006099
19.033962,0.41776,0.005146
19.048294,0.417702,0.005005
19.062626,0.425171,0.005253
19.076885,0.433704,0.120002
19.090614,0.410527,0.007203
19.104935,0.416811,0.006933
19.119255,0.418467,0.005628
19.133574,0.423188,0.006304
19.147888,0.400555,0.006549
19.161669,0.431394,0.006627
19.17598,0.425333,0.006955
19.190287,0.416658,0.007191
19.204592,0.428882,0.006801
19.218895,0.43389,0.006624
19.233196,0.424634,0.007007
19.247496,0.436852,0.007114
19.261791,0.433249,0.005457
19.276085,0.403888,0.006006
19.290379,0.452414,0.007712
19.304668,0.414209,0.00529
19.318954,0.428316,0.006163
19.333241,0.42086,0.006148
19.347523,0.426923,0.006927
19.361803,0.425863,0.004493
19.376081,0.434245,0.00563
19.389816,0.409529,0.026827
19.404089,0.429867,0.009684
19.41836,0.426898,0.009679
19.432629,0.430478,0.006824
19.446754,0.414169,0.008776
19.50325,0.466335,0.005583
19.518805,0.458223,0.002245
19.53434,0.46626,0.003195
19.549858,0.454085,0.180888
19.596104,0.45841,0.002783
19.611557,0.453051,0.003253
19.626993,0.461716,0.00357
19.642414,0.451119,0.00457
19.657818,0.447761,0.006032
19.673204,0.459972,0.007495
19.688576,0.446252,0.011896
19.703907,0.442437,0.017712
19.719246,0.459739,0.006521
19.734364,0.444502,0.095301
19.74967,0.439792,0.00491
19.764961,0.445461,0.004325
19.780235,0.447908,0.003395
19.795492,0.485753,0.286613
19.810734,0.42915,0.004087
19.825962,0.436842,0.007445
19.841171,0.442018,0.006179
19.856365,0.437558,0.002829
19.871544,0.434981,0.002806
19.886707,0.46752,0.003852
19.901833,0.465994,0.064714
19.916962,0.456099,0.007721
19.932079,0.45373,0.002452
19.947178,0.435545,0.004685
19.962263,0.464879,0.153625
19.977333,0.44292,0.004781
19.992386,0.485934,0.27433
20.008863,0.437777,0.002473
20.025791,0.44382,0.00311
20.042702,0.442509,0.003784
20.059589,0.432008,0.034274
20.076458,0.443024,0.050802
20.093309,0.448352,0.00265
20.110138,0.440529,0.008928
20.126949,0.433134,0.035723
20.143742,0.463293,0.014514
20.160515,0.432406,0.004942
20.177267,0.431353,0.004451
20.194002,0.436115,0.004715
20.210716,0.445466,0.005185
20.227413,0.449556,0.003559
20.244089,0.43588,0.00306
20.26075,0.447054,0.005544
20.277388,0.442112,0.095415
20.294008,0.418511,0.212857
20.310612,0.433237,0.006023
20.327194,0.464704,0.00882
20.343758,0.448154,0.003347
20.360306,0.472658,0.204461
20.376833,0.445648,0.002255
20.393341,0.456184,0.002506
20.409834,0.445284,0.002463
20.426308,0.450892,0.001862
20.44276,0.459231,0.003671
20.459198,0.446113,0.011656
20.475616,0.464047,0.02053
20.492018,0.484188,0.186006
20.508394,0.450996,0.002799
20.524755,0.463379,0.001992
20.5411,0.450092,0.004628
20.55743,0.475944,0.271346
20.573742,0.453376,0.003552
20.590034,0.446289,0.12013
20.606308,0.453469,0.011041
20.622566,0.460522,0.001811
20.638807,0.463993,0.003763
20.655029,0.462603,0.004698
20.671236,0.46091,0.004594
20.687424,0.491035,0.157799
20.703594,0.457894,0.003855
20.719749,0.452689,0.011039
20.735886,0.45715,0.212773
20.752007,0.450447,0.008961
20.768108,0.45156,0.002586
20.784195,0.452757,0.004033
20.800255,0.455038,0.205145
20.816305,0.455284,0.020402
20.832336,0.480214,0.145796
20.848354,0.453881,0.017099
20.864357,0.462001,0.003261
20.880341,0.44894,0.002182
20.896196,0.486789,0.00784
20.916592,0.415789,0.010845
20.93466,0.44555,0.016329
20.952705,0.458327,0.002853
20.97073,0.462824,0.003798
20.988731,0.455014,0.004784
21.006714,0.473544,0.289615
21.024673,0.446634,0.00545
21.042614,0.43009,0.012733
21.06053,0.44375,0.00398
21.078426,0.451339,0.005154
21.096302,0.490465,0.01094
21.114159,0.4699,0.005894
21.131992,0.464548,0.036322
21.149807,0.46017,0.003324
21.167599,0.451102,0.124188
21.185371,0.451378,0.010509
21.203125,0.43398,0.005199
21.220856,0.457623,0.307619
21.238565,0.478923,0.12355
21.256256,0.459982,0.002982
21.273926,0.457353,0.002907
21.291576,0.450677,0.005326
21.309208,0.448566,0.021462
21.326817,0.450246,0.003486
21.344406,0.462191,0.006058
21.361977,0.470552,0.25803
21.379528,0.460044,0.252719
21.397058,0.456748,0.003303
21.41457,0.464334,0.003089
21.43206,0.454046,0.002332
21.449532,0.468693,0.292714
21.466984,0.464347,0.269291
21.484417,0.44115,0.1756
21.501829,0.441442,0.006227
21.519222,0.444569,0.043844
21.536598,0.463512,0.00937
21.553953,0.452831,0.003832
21.571289,0.44663,0.003172
21.588608,0.463179,0.284447
21.605904,0.435342,0.093851
21.623184,0.441578,0.003145
21.640446,0.42734,0.048881
21.657686,0.449123,0.006686
21.67491,0.459183,0.007769
21.692114,0.451528,0.003822
21.709299,0.455806,0.011693
21.726467,0.454569,0.013835
21.743614,0.443513,0.006548
21.760746,0.451391,0.006252
21.777857,0.452498,0.236943
21.79495,0.446817,0.005148
21.812023,0.460287,0.056302
21.829079,0.470379,0.002055
21.846117,0.493139,0.030715
21.863136,0.455526,0.020499
21.880138,0.46468,0.00666
21.897121,0.448887,0.112022
21.914089,0.444603,0.002167
21.931036,0.448267,0.017914
21.947966,0.452206,0.002346
21.964878,0.452845,0.028604
21.981773,0.449711,0.002095
21.99865,0.464642,0.002545
22.015511,0.453628,0.009946
22.032352,0.455497,0.002618
22.049175,0.439005,0.004653
22.065983,0.442956,0.015003
22.082771,0.460312,0.004644
22.099541,0.461837,0.004284
22.118357,0.45569,0.003465
22.137482,0.451406,0.024352
22.156586,0.45079,0.004123
22.175667,0.462267,0.235055
22.194725,0.466145,0.232099
22.21376,0.462903,0.009514
22.232773,0.46891,0.006473
22.25176,0.44163,0.003154
22.270729,0.450519,0.252204
22.289673,0.46413,0.2244
22.308594,0.45441,0.00317
22.327494,0.461149,0.104092
22.346371,0.450657,0.02097
22.365229,0.453448,0.006165
22.38406,0.45239,0.003324
22.402872,0.451931,0.010261
22.421661,0.472775,0.005469
22.440428,0.459666,0.005414
22.459175,0.46058,0.00915
22.477898,0.470202,0.004497
22.496599,0.483534,0.006548
22.51528,0.454782,0.10537
22.533939,0.458416,0.008678
22.552576,0.447531,0.014116
22.571192,0.453323,0.004596
22.589785,0.453902,0.006039
22.608356,0.535879,0.014131
22.626909,0.464515,0.11889
22.645441,0.480179,0.007685
22.663952,0.467745,0.008108
22.68244,0.457539,0.004228
22.700909,0.45604,0.184101
22.719357,0.460263,0.003975
22.737782,0.460627,0.002818
22.756187,0.465327,0.008372
22.774574,0.46827,0.014044
22.792938,0.459256,0.189716
22.811283,0.453662,0.235917
22.829607,0.467093,0.004646
22.847912,0.460641,0.011679
22.866194,0.465141,0.003258
22.884457,0.464843,0.012887
22.9027,0.464337,0.132156
22.920925,0.465376,0.049161
22.939127,0.468939,0.004682
22.95731,0.464255,0.003839
22.975473,0.46177,0.005352
22.993618,0.469951,0.001732
23.011742,0.459046,0.013034
23.029846,0.45025,0.065009
23.04793,0.449679,0.01034
23.065996,0.469116,0.005226
23.084038,0.465141,0.007727
23.102062,0.484901,0.012813
23.12007,0.459617,0.00405
23.138056,0.471489,0.019447
23.156025,0.454092,0.065916
23.173971,0.440705,0.104407
23.209812,0.459672,0.004025
23.227703,0.447324,0.013286
23.245575,0.459633,0.004511
23.263428,0.459809,0.006305
23.281263,0.453393,0.005928
23.29908,0.44181,0.003086
23.316879,0.454227,0.196197
23.334652,0.462379,0.006229
23.352413,0.458676,0.00568
23.370152,0.457742,0.005235
23.387875,0.446483,0.005489
23.405579,0.458125,0.011873
23.423264,0.449765,0.059557
23.440933,0.470799,0.016209
23.458582,0.431242,0.077702
23.476212,0.467358,0.228847
23.493828,0.456199,0.137261
23.511419,0.465171,0.006209
23.528996,0.453054,0.01537
23.546551,0.464987,0.0077
23.564093,0.450673,0.22296
23.581615,0.454021,0.005617
23.599121,0.439529,0.005289
23.607841,0.454808,0.03273
23.627974,0.46843,0.004442
23.648083,0.468733,0.063724
23.668167,0.473035,0.237257
23.688229,0.45907,0.002203
23.708265,0.462593,0.007238
23.728291,0.450369,0.009254
23.74828,0.441989,0.069486
23.768255,0.471873,0.004148
23.808121,0.471364,0.113846
23.828022,0.466741,0.007444
23.847897,0.466155,0.178876
23.887581,0.469423,0.008055
23.907387,0.463335,0.015668
23.927174,0.455546,0.012288
23.946926,0.458378,0.007302
23.966667,0.463925,0.048597
23.986374,0.452756,0.01391
24.005835,0.457541,0.007146
24.025743,0.447325,0.019615
24.045395,0.456931,0.005566
24.065023,0.463619,0.245482
24.084629,0.447904,0.012478
24.104214,0.454713,0.003005
24.123533,0.445002,0.15501
24.143074,0.451671,0.261259
24.162592,0.445874,0.002838
24.182087,0.452505,0.159735
24.201563,0.461258,0.005215
24.221016,0.460238,0.005805
24.240448,0.457195,0.042958
24.259859,0.459257,0.011518
24.279249,0.452514,0.020271
24.298616,0.450665,0.004651
24.317965,0.430142,0.002565
24.33729,0.43061,0.002596
24.356596,0.443554,0.176031
24.375881,0.446571,0.00281
24.395144,0.443227,0.036302
24.414387,0.451514,0.003889
24.433609,0.455837,0.242002
24.45281,0.451502,0.003056
24.471992,0.442986,0.002879
24.491133,0.441076,0.005901
24.510271,0.455624,0.007302
24.529388,0.44285,0.156767
24.548487,0.431029,0.01565
24.567566,0.452492,0.220117
24.586622,0.448126,0.006625
24.605661,0.448063,0.006374
24.624678,0.449174,0.008122
24.643677,0.455237,0.007698
24.662655,0.444044,0.003784
24.681612,0.440089,0.006205
24.700268,0.435564,0.007618
24.719185,0.433333,0.214918
24.738369,0.442789,0.168632
24.757227,0.448871,0.005348
24.776085,0.44261,0.006096
24.813454,0.450501,0.019123
24.832253,0.440287,0.011817
24.85103,0.44233,0.00191
24.869793,0.435996,0.165513
24.888535,0.439695,0.00618
24.907257,0.427116,0.002909
24.925961,0.423347,0.003456
24.944633,0.429763,0.002955
24.963287,0.430061,0.036859
24.981934,0.438269,0.00703
25.000559,0.447401,0.005385
25.019165,0.446129,0.176294
25.037756,0.446779,0.005966
25.056326,0.449381,0.006311
25.074879,0.433892,0.028177
25.093414,0.45275,0.212253
25.117496,0.44303,0.005481
25.138977,0.448299,0.008376
25.160435,0.459639,0.005569
25.181866,0.441611,0.054801
25.20327,0.469408,0.133286
25.224651,0.455183,0.034048
25.246006,0.451466,0.003636
25.267338,0.439735,0.01419
25.288645,0.430278,0.019171
25.309925,0.426809,0.003282
25.331184,0.427238,0.008061
25.373196,0.444393,0.011979
25.394377,0.449059,0.22415
25.415535,0.454089,0.003476
25.436668,0.455593,0.035541
25.457777,0.4478,0.003096
25.478863,0.441989,0.006692
25.499926,0.432971,0.016795
25.520962,0.429007,0.003149
25.541977,0.426701,0.034854
25.562523,0.440072,0.021117
25.583488,0.452805,0.154308
25.604431,0.442996,0.007152
25.625349,0.434712,0.003468
25.646244,0.444021,0.0097
25.667114,0.439409,0.009115
25.687962,0.430228,0.179641
25.708788,0.428051,0.003932
25.729589,0.422706,0.207859
25.75037,0.434028,0.003785
25.771126,0.430695,0.029602
25.791859,0.443434,0.007307
25.812569,0.436341,0.00683
25.833227,0.43385,0.0036
25.853861,0.440958,0.004543
25.874504,0.430642,0.002967
25.895123,0.437175,0.003841
25.915718,0.43539,0.212867
25.936293,0.464244,0.197033
25.956844,0.445091,0.002782
25.977375,0.440787,0.002925
25.997883,0.461973,0.006758
26.01837,0.442954,0.002322
26.038834,0.438832,0.014405
26.059277,0.436836,0.002833
26.079697,0.429012,0.004131
26.100096,0.430515,0.007638
26.120472,0.433861,0.199167
26.140827,0.418963,0.09767
26.161163,0.425413,0.004257
26.181477,0.434455,0.00228
26.201736,0.418395,0.006997
26.22197,0.419223,0.199873
26.242218,0.422438,0.205499
26.262444,0.414268,0.002111
26.28265,0.42678,0.003234
26.302834,0.426298,0.00902
26.322996,0.424147,0.00904
26.34314,0.425794,0.003327
26.363262,0.422404,0.09647
26.383362,0.416205,0.003838
26.403442,0.422701,0.003166
26.423504,0.44417,0.118905
26.44351,0.436616,0.003614
26.46349,0.416411,0.020646
26.483488,0.418088,0.053339
26.503464,0.427069,0.003147
26.52342,0.419305,0.006807
26.543358,0.41594,0.003545
26.563272,0.438682,0.002927
26.582659,0.441406,0.005127
26.602533,0.427903,0.005705
26.622389,0.437525,0.171115
26.642153,0.435932,0.004011
26.661966,0.422889,0.01233
26.681759,0.435485,0.004327
26.701532,0.444997,0.003397
26.721287,0.426294,0.015807
26.741022,0.431262,0.166375
26.760738,0.409647,0.003146
26.780436,0.415983,0.152777
26.800112,0.432411,0.157402
26.819695,0.418123,0.00555
26.839331,0.426576,0.005718
26.858948,0.429487,0.041346
26.878546,0.442669,0.016706
26.898125,0.431623,0.005256
26.917685,0.433805,0.00586
26.937227,0.426646,0.005531
26.956751,0.420878,0.003846
26.976175,0.431723,0.006248
26.995659,0.407889,0.01341
27.015123,0.416481,0.007911
27.034569,0.439161,0.021111
27.053995,0.417852,0.002826
27.072863,0.411226,0.158635
27.092253,0.408607,0.002575
27.112087,0.405835,0.004748
27.131439,0.403345,0.148234
27.169538,0.410693,0.007017
27.188835,0.409605,0.003088
27.208115,0.409545,0.003481
27.227924,0.418467,0.020509
27.246532,0.426371,0.011062
27.265755,0.421294,0.006321
27.284958,0.42096,0.007416
27.311363,0.417947,0.194584
27.333836,0.443235,0.00289
27.355576,0.428887,0.075909
27.377995,0.480447,0.08033
27.400391,0.424385,0.003547
27.42276,0.452173,0.004162
27.445105,0.456386,0.003487
27.467424,0.427666,0.179116
27.489719,0.42802,0.156405
27.511272,0.447293,0.043798
27.533518,0.435214,0.005441
27.555737,0.41161,0.010844
27.577934,0.429021,0.007027
27.600105,0.428016,0.211908
27.622253,0.434316,0.05913
27.644377,0.447129,0.178785
27.666477,0.404853,0.002686
27.688553,0.437717,0.00446
27.710602,0.439978,0.003941
27.732632,0.397926,0.012856
27.754637,0.459695,0.217989
27.798502,0.439656,0.004794
27.820358,0.430951,0.198116
27.842266,0.42968,0.024042
27.886015,0.442454,0.002083
27.907854,0.398396,0.1769
27.92967,0.420146,0.005124
27.951464,0.419762,0.107217
27.973236,0.449337,0.006556
27.994984,0.462983,0.004307
28.016708,0.41931,0.011481
28.03841,0.427935,0.002288
28.060091,0.435722,0.003014
28.081749,0.441111,0.008596
28.103384,0.423276,0.19558
28.124081,0.407318,0.006034
28.145666,0.427892,0.006572
28.167992,0.43184,0.142616
28.188774,0.416675,0.01037
28.210295,0.432319,0.002634
28.231794,0.44503,0.169012
28.253271,0.431942,0.004597
28.274727,0.428933,0.002982
28.29616,0.402915,0.003862
28.316801,0.4234,0.033066
28.338964,0.427023,0.024149
28.360168,0.428725,0.005512
28.380737,0.422111,0.004099
28.402061,0.416862,0.171778
28.423361,0.440221,0.002909
28.444641,0.426487,0.003543
28.4659,0.4161,0.002654
28.487139,0.396761,0.002036
28.508356,0.405317,0.005166
28.529552,0.414959,0.003793
28.550644,0.430114,0.005252
28.571711,0.422481,0.01006
28.592842,0.428985,0.007116
28.613953,0.415924,0.00307
28.635042,0.40654,0.024159
28.656113,0.405644,0.063512
28.677162,0.399947,0.003303
28.698193,0.396283,0.005226
28.719202,0.419088,0.027169
28.740013,0.419468,0.080394
28.760979,0.417701,0.09787
28.781923,0.410846,0.004194
28.802849,0.411468,0.004204
28.823757,0.417135,0.003043
28.844643,0.424963,0.165004
28.865509,0.406321,0.004343
28.886356,0.407418,0.003566
28.907,0.423707,0.006849
28.927803,0.455477,0.007098
28.948589,0.422557,0.002531
28.969353,0.410557,0.00226
28.990101,0.381891,0.003598
29.023945,0.461827,0.200576
29.048481,0.435418,0.029216
29.071966,0.387856,0.02818
29.096445,0.398221,0.004521
29.120895,0.435048,0.007174
29.145319,0.420913,0.008504
29.169714,0.415756,0.004711
29.19305,0.429748,0.035252
29.217388,0.41669,0.006065
29.241699,0.432804,0.026541
29.290239,0.406452,0.011613
29.314468,0.418552,0.003901
29.338671,0.436453,0.006058
29.362846,0.437921,0.003516
29.386995,0.426154,0.005834
29.411118,0.418907,0.007345
29.435213,0.440182,0.003576
29.459282,0.432743,0.204273
29.483324,0.414705,0.003209
29.507341,0.441833,0.009517
29.53133,0.438005,0.002826
29.555294,0.418112,0.003425
29.579235,0.404196,0.006657
29.603146,0.403823,0.00782
29.625971,0.422646,0.174819
29.64983,0.413988,0.003163
29.673664,0.436657,0.02572
29.697472,0.414758,0.004065
29.721254,0.410801,0.02822
29.743942,0.414906,0.003821
29.768745,0.408826,0.021276
29.792452,0.400849,0.004516
29.814913,0.422153,0.003238
29.838566,0.474178,0.003304
29.862045,0.448423,0.006322
29.885647,0.420361,0.003576
29.909225,0.420694,0.004615
29.95631,0.423654,0.003124
29.979813,0.405944,0.008803
30.003296,0.402182,0.002625
30.026752,0.411652,0.003228
30.050182,0.410992,0.004736
30.073591,0.414097,0.015594
30.096975,0.403924,0.006038
30.120337,0.392469,0.135932
30.143673,0.406736,0.007789
30.166988,0.407293,0.045557
30.190117,0.423222,0.172634
30.21212,0.386856,0.1238
30.23646,0.393117,0.010086
30.259674,0.40234,0.006676
30.281763,0.424601,0.003672
30.304932,0.411624,0.116277
30.328075,0.402834,0.003028
30.351198,0.412523,0.003377
30.373184,0.407165,0.003004
30.396259,0.410158,0.005313
30.420427,0.396755,0.003259
30.442177,0.396608,0.14648
30.465014,0.398367,0.086349
30.487993,0.418219,0.0042
30.510952,0.429585,0.006948
30.533886,0.43145,0.003527
30.556801,0.388627,0.003794
30.579693,0.383719,0.00276
30.602562,0.416481,0.002142
30.625408,0.397512,0.048245
30.648235,0.415151,0.004151
30.670866,0.409989,0.004853
30.69347,0.426354,0.018664
30.716225,0.43248,0.087923
30.73896,0.400628,0.002185
30.761673,0.407681,0.012531
30.784365,0.540685,0.292101
30.807035,0.399016,0.012947
30.829685,0.3906,0.009512
30.850815,0.419948,0.010173
30.873415,0.408294,0.008873
30.897139,0.447446,0.00558
30.918554,0.422101,0.006785
30.941092,0.391839,0.004842
30.96361,0.394669,0.003506
30.984955,0.371366,0.00261
31.008583,0.367962,0.161052
31.03067,0.398694,0.006413
31.051945,0.401028,0.003805
31.074352,0.402033,0.018329
31.096741,0.378771,0.183754
31.105776,0.380862,0.007584
31.132591,0.419462,0.00938
31.159374,0.394847,0.028434
31.184685,0.468833,0.03706
31.211641,0.391425,0.011895
31.238333,0.403377,0.003089
31.264994,0.38669,0.173615
31.291624,0.420637,0.007043
31.318226,0.414802,0.003958
31.344795,0.424132,0.009854
31.371574,0.414916,0.02011
31.398087,0.371516,0.00872
31.424572,0.462413,0.003836
31.451023,0.408817,0.00894
31.477448,0.370686,0.177593
31.502375,0.396288,0.005126
31.528738,0.402582,0.167029
31.555073,0.387947,0.005479
31.581377,0.411944,0.004426
31.607655,0.375231,0.004867
31.633902,0.397501,0.003759
31.658392,0.412838,0.004345
31.684578,0.389335,0.003896
31.710739,0.386833,0.148571
31.73687,0.414085,0.009418
31.762974,0.411286,0.069912
31.788788,0.434569,0.006369
31.814831,0.409342,0.056858
31.840849,0.406354,0.011039
31.865349,0.408007,0.028456
31.89131,0.403501,0.003826
31.917242,0.39229,0.02491
31.944643,0.391704,0.003555
31.970522,0.375463,0.006428
31.996376,0.406973,0.005145
32.020699,0.406648,0.015046
32.046497,0.395327,0.031767
32.072266,0.394456,0.039463
32.096504,0.439791,0.006003
32.122219,0.40573,0.003169
32.147903,0.387782,0.00312
32.173569,0.387605,0.004348
32.199203,0.411575,0.043683
32.224812,0.413193,0.022301
32.250397,0.409583,0.008904
32.275955,0.402986,0.006709
32.301483,0.429915,0.004608
32.326988,0.417883,0.005523
32.352188,0.390855,0.004507
32.37764,0.400331,0.183816
32.401249,0.419977,0.171057
32.426647,0.396132,0.003348
32.453545,0.39473,0.004907
32.478897,0.392487,0.004668
32.502686,0.398756,0.005045
32.527985,0.405104,0.005484
32.553253,0.382784,0.004721
32.576965,0.392515,0.225288
32.602184,0.394154,0.005425
32.628922,0.399083,0.005025
32.654095,0.373071,0.01868
32.677399,0.375584,0.003733
32.702217,0.392935,0.010039
32.72731,0.405318,0.005719
32.75238,0.399922,0.004984
32.777428,0.430068,0.095099
32.802444,0.427089,0.111799
32.827446,0.400828,0.019911
32.852417,0.422644,0.00252
32.877369,0.416518,0.002677
32.902294,0.411662,0.00802
32.925636,0.399695,0.007476
32.949894,0.406682,0.132794
32.974743,0.419338,0.009296
32.999569,0.469234,0.01991
33.024368,0.434205,0.00797
33.049149,0.448957,0.013435
33.072338,0.407185,0.006436
33.097069,0.422602,0.004915
33.12178,0.398649,0.010665
33.148041,0.426816,0.005077
33.170811,0.415795,0.006908
33.195126,0.441493,0.060312
33.219738,0.382918,0.211374
33.244331,0.433992,0.003986
33.268898,0.403768,0.021615
33.293449,0.415468,0.003789
33.317974,0.391086,0.124849
33.342476,0.426934,0.177896
33.366959,0.435023,0.005875
33.391083,0.438993,0.004894
33.41518,0.38808,0.006375
33.43959,0.390479,0.004998
33.462387,0.391214,0.007229
33.486755,0.427025,0.007646
33.509506,0.470548,0.104779
33.535423,0.412105,0.006097
33.55904,0.402169,0.04714
33.581718,0.401919,0.006955
33.605972,0.353656,0.013961
33.630203,0.432792,0.009894
33.654411,0.413096,0.194788
33.678604,0.396733,0.003948
33.70438,0.371072,0.025885
33.726219,0.450419,0.022018
33.750343,0.422385,0.012113
33.774445,0.374336,0.009997
33.798523,0.397662,0.00598
33.822586,0.393872,0.007274
33.846626,0.425925,0.006778
33.870293,0.388995,0.010978
33.892311,0.40769,0.008407
33.9179,0.435995,0.013466
33.941856,0.432639,0.004424
33.964169,0.374448,0.023537
33.988083,0.412728,0.006498
34.000385,0.515202,0.167317
34.029358,0.41354,0.140798
34.056274,0.569805,0.063122
34.085178,0.419086,0.121075
34.114052,0.393716,0.03393
34.142899,0.404559,0.010616
34.171711,0.427717,0.005491
34.200493,0.435468,0.004789
34.22924,0.42893,0.006594
34.257965,0.40307,0.006253
34.286652,0.428921,0.007497
34.315311,0.441816,0.035873
34.343941,0.414114,0.006766
34.372536,0.410264,0.004311
34.399063,0.417575,0.007686
34.427597,0.425208,0.007349
34.454056,0.423148,0.151658
34.482533,0.415022,0.005213
34.510979,0.449339,0.153013
34.539394,0.412048,0.008445
34.56778,0.470274,0.01725
34.596138,0.443025,0.012856
34.624466,0.445564,0.006806
34.652771,0.424622,0.015387
34.681038,0.404945,0.007537
34.709282,0.382945,0.006199
34.737495,0.382434,0.004731
34.763615,0.397902,0.006374
34.791767,0.374769,0.005297
34.819897,0.438057,0.177783
34.847996,0.374326,0.011861
34.876068,0.379284,0.005414
34.90155,0.374839,0.098001
34.929562,0.409514,0.007505
34.957546,0.368644,0.037896
34.985008,0.360958,0.059733
35.012932,0.446046,0.018089
35.03875,0.428823,0.011161
35.068703,0.382462,0.04568
35.096546,0.396612,0.011653
35.124367,0.418241,0.014476
35.152153,0.368222,0.008611
35.179916,0.438895,0.018132
35.205563,0.384225,0.143953
35.231174,0.382179,0.0187
35.258858,0.371106,0.049028
35.288609,0.359194,0.082495
35.316238,0.411003,0.005679
35.341228,0.458775,0.007291
35.368801,0.398501,0.005819
35.395828,0.410903,0.010312
35.421242,0.434458,0.01287
35.44873,0.427823,0.005221
35.478306,0.381457,0.006859
35.505749,0.412866,0.011689
35.533165,0.497778,0.032521
35.560558,0.383511,0.008242
35.585808,0.398322,0.006054
35.613152,0.345199,0.089383
35.640465,0.388855,0.009332
35.667759,0.399353,0.005183
35.691818,0.398599,0.023522
35.719048,0.413867,0.004866
35.746258,0.337296,0.026544
35.773445,0.392012,0.007445
35.800602,0.405444,0.007501
35.82774,0.56006,0.042254
35.854851,0.41398,0.006761
35.881943,0.367585,0.083831
35.909004,0.414152,0.018385
35.932793,0.383419,0.185589
35.959801,0.390719,0.20579
35.986786,0.421439,0.026513
36.013748,0.374642,0.011899
36.038544,0.402105,0.011038
36.06546,0.394889,0.008929
36.09235,0.396027,0.01895
36.121365,0.352759,0.008157
36.145493,0.370522,0.017211
36.17231,0.411751,0.007611
36.196369,0.373058,0.04851
36.225288,0.401115,0.010565
36.252037,0.379462,0.016987
36.278763,0.387044,0.007369
36.305466,0.37487,0.016157
36.329987,0.39516,0.014638
36.382088,0.514408,0.009918
36.408691,0.40241,0.008685
36.433113,0.371874,0.009462
36.459671,0.371278,0.011851
36.486214,0.328445,0.00581
36.514896,0.371145,0.18968
36.53862,0.592715,0.106332
36.56448,0.401326,0.017514
36.590927,0.31401,0.009339
36.617348,0.48065,0.023681
36.643753,0.352006,0.008028
36.670135,0.341306,0.017702
36.696499,0.341652,0.019686
36.719418,0.289036,0.02007
36.745724,0.293758,0.013498
36.772015,0.237233,0.032588
36.796101,0.379202,0.01963
36.82235,0.32161,0.007664
36.850765,0.370533,0.005927
36.874153,0.51188,0.01041
36.899696,0.449627,0.016992
