wavelength,flux,sigma
18.517977,0.321152,0.005998
18.532394,0.316242,0.007013
18.54681,0.317628,0.007176
18.560713,0.308866,0.005152
18.575123,0.316925,0.005698
18.589531,0.323929,0.007135
18.603937,0.314353,0.004971
18.61834,0.327918,0.006644
18.63274,0.321873,0.005293
18.647141,0.312887,0.005188
18.661537,0.321861,0.006207
18.67593,0.320781,0.113745
18.690323,0.318259,0.155188
18.704712,0.330503,0.004388
18.719097,0.324011,0.003767
18.733482,0.317341,0.003715
18.747864,0.320094,0.005062
18.762245,0.322351,0.004424
18.776623,0.33144,0.004831
18.790997,0.325054,0.0053
18.80485,0.324792,0.006294
18.81922,0.323304,0.00561
18.833588,0.327101,0.007577
18.847431,0.329021,0.006814
18.861794,0.325481,0.006834
18.876154,0.321996,0.005628
18.890511,0.330797,0.005407
18.904869,0.326639,0.004975
18.91922,0.329639,0.003495
18.933571,0.325827,0.0038
18.94792,0.325167,0.003571
18.962265,0.316025,0.004162
18.97661,0.333827,0.003425
18.990952,0.345753,0.004628
19.005291,0.330611,0.004633
19.019627,0.33056,0.005012
19.033962,0.326836,0.004158
19.048294,0.322239,0.004778
19.062626,0.332221,0.006425
19.076885,0.348186,0.110861
19.090614,0.315711,0.038755
19.104935,0.332227,0.006384
19.119255,0.330427,0.006621
19.133574,0.330736,0.005439
19.147888,0.312527,0.005714
19.161669,0.338714,0.006504
19.17598,0.327112,0.007525
19.190287,0.333178,0.006681
19.204592,0.341328,0.005602
19.218895,0.342983,0.005197
19.233196,0.32801,0.016288
19.247496,0.33917,0.00659
19.261791,0.334924,0.003678
19.276085,0.310045,0.005161
19.290379,0.354035,0.00382
19.304668,0.32715,0.004405
19.318954,0.334899,0.003974
19.333241,0.335612,0.0053
19.347523,0.34268,0.007313
19.361803,0.339315,0.007213
19.376081,0.343662,0.00688
19.389816,0.311946,0.008104
19.404089,0.339066,0.00925
19.41836,0.348655,0.007591
19.432629,0.335354,0.007366
19.446754,0.323212,0.005735
19.50325,0.360846,0.010424
19.518805,0.359396,0.002031
19.53434,0.360363,0.001994
19.549858,0.364252,0.081064
19.596104,0.379406,0.003203
19.611557,0.361187,0.004116
19.626993,0.376664,0.002932
19.642414,0.377982,0.002304
19.657818,0.368246,0.002078
19.673204,0.376502,0.004547
19.688576,0.378102,0.007785
19.703907,0.371453,0.014381
19.719246,0.383015,0.002713
19.734364,0.376745,0.068442
19.74967,0.380544,0.003497
19.764961,0.386477,0.002411
19.780235,0.388319,0.005022
19.795492,0.406438,0.160237
19.810734,0.386175,0.005119
19.825962,0.385859,0.005971
19.841171,0.384093,0.008102
19.856365,0.386393,0.01444
19.871544,0.380349,0.003205
19.886707,0.407287,0.008257
19.901833,0.416064,0.162201
19.916962,0.385636,0.006431
19.932079,0.372507,0.004429
19.947178,0.371257,0.004433
19.962263,0.369713,0.110712
19.977333,0.353191,0.003496
19.992386,0.37174,0.148354
20.008863,0.375122,0.002484
20.025791,0.386991,0.003516
20.042702,0.377998,0.002344
20.059589,0.352557,0.059066
20.076458,0.373742,0.078123
20.093309,0.379611,0.002802
20.110138,0.379887,0.012608
20.126949,0.357567,0.060536
20.143742,0.394128,0.025627
20.160515,0.381041,0.006202
20.177267,0.38035,0.006963
20.194002,0.379942,0.016615
20.210716,0.394814,0.010691
20.227413,0.386665,0.015169
20.244089,0.390469,0.003671
20.26075,0.383854,0.013054
20.277388,0.400599,0.019478
20.294008,0.37863,0.23402
20.310612,0.381667,0.006201
20.327194,0.388397,0.004413
20.343758,0.380189,0.002732
20.360306,0.397216,0.095145
20.376833,0.37581,0.002506
20.393341,0.382422,0.002728
20.409834,0.392124,0.002315
20.426308,0.391962,0.002895
20.44276,0.389017,0.003378
20.459198,0.387132,0.002836
20.475616,0.389303,0.023348
20.492018,0.402544,0.114106
20.508394,0.38576,0.00269
20.524755,0.387084,0.002552
20.5411,0.387509,0.004364
20.55743,0.397595,0.106754
20.573742,0.395865,0.00349
20.590034,0.389205,0.160311
20.606308,0.393753,0.01244
20.622566,0.385512,0.002675
20.638807,0.392014,0.004489
20.655029,0.388789,0.005111
20.671236,0.382925,0.002406
20.687424,0.391146,0.083662
20.703594,0.377081,0.003056
20.719749,0.368237,0.007571
20.735886,0.384083,0.261892
20.752007,0.382131,0.013923
20.768108,0.378144,0.004357
20.784195,0.382683,0.002167
20.800255,0.438379,0.24585
20.816305,0.388601,0.003226
20.832336,0.378817,0.109868
20.848354,0.374077,0.003963
20.864357,0.384797,0.005191
20.880341,0.379797,0.004161
20.896196,0.418988,0.006328
20.916592,0.418785,0.010723
20.93466,0.38334,0.003418
20.952705,0.384897,0.005678
20.97073,0.403508,0.006645
20.988731,0.404046,0.004453
21.006714,0.422758,0.239967
21.024673,0.384821,0.006064
21.042614,0.378981,0.005578
21.06053,0.390108,0.003397
21.078426,0.384036,0.005865
21.096302,0.433421,0.008336
21.114159,0.383022,0.009241
21.131992,0.395171,0.085037
21.149807,0.393021,0.011519
21.167599,0.397825,0.052961
21.185371,0.402375,0.070475
21.203125,0.386991,0.003781
21.220856,0.421173,0.19806
21.238565,0.409402,0.056281
21.256256,0.40534,0.003118
21.273926,0.396824,0.004672
21.291576,0.407276,0.007245
21.309208,0.391005,0.00837
21.326817,0.401919,0.005241
21.344406,0.397553,0.005895
21.361977,0.421209,0.209365
21.379528,0.414169,0.165215
21.397058,0.410377,0.006491
21.41457,0.417747,0.007174
21.43206,0.40708,0.002812
21.449532,0.409575,0.183738
21.466984,0.417357,0.201922
21.484417,0.394318,0.215264
21.501829,0.408185,0.003396
21.519222,0.402377,0.075562
21.536598,0.4002,0.003783
21.553953,0.40128,0.011782
21.571289,0.409398,0.008418
21.588608,0.414371,0.208122
21.605904,0.395646,0.062659
21.623184,0.410077,0.009954
21.640446,0.389566,0.098997
21.657686,0.403083,0.003679
21.67491,0.419913,0.011803
21.692114,0.409787,0.004336
21.709299,0.407554,0.009499
21.726467,0.406238,0.013489
21.743614,0.401741,0.01481
21.760746,0.407422,0.005354
21.777857,0.422529,0.240867
21.79495,0.400654,0.002976
21.812023,0.42768,0.034355
21.829079,0.415969,0.002098
21.846117,0.419933,0.034626
21.863136,0.399351,0.021594
21.880138,0.407696,0.002244
21.897121,0.406143,0.151447
21.914089,0.403549,0.002066
21.931036,0.399192,0.011352
21.947966,0.420506,0.003266
21.964878,0.405188,0.016615
21.981773,0.401867,0.002384
21.99865,0.4166,0.006233
22.015511,0.409157,0.002368
22.032352,0.405411,0.003556
22.049175,0.393067,0.003554
22.065983,0.400369,0.01381
22.082771,0.40259,0.002149
22.099541,0.392729,0.003001
22.118357,0.401964,0.002285
22.137482,0.404514,0.018096
22.156586,0.399418,0.003092
22.175667,0.418818,0.223271
22.194725,0.399484,0.139639
22.21376,0.407994,0.005236
22.232773,0.416855,0.008038
22.25176,0.411609,0.004211
22.270729,0.405816,0.251625
22.289673,0.414928,0.240423
22.308594,0.411918,0.006391
22.327494,0.401013,0.051312
22.346371,0.416986,0.03229
22.365229,0.412688,0.009063
22.38406,0.413021,0.008052
22.402872,0.413661,0.008472
22.421661,0.43121,0.011799
22.440428,0.414355,0.007302
22.459175,0.407242,0.006129
22.477898,0.425741,0.006353
22.496599,0.444468,0.015201
22.51528,0.407953,0.067906
22.533939,0.4193,0.006066
22.552576,0.419563,0.018454
22.571192,0.420593,0.006337
22.589785,0.410708,0.00563
22.608356,0.471481,0.020074
22.626909,0.420994,0.065654
22.645441,0.420469,0.009883
22.663952,0.421582,0.009454
22.68244,0.419758,0.009061
22.700909,0.422345,0.223127
22.719357,0.411669,0.001844
22.737782,0.433056,0.00337
22.756187,0.418965,0.007784
22.774574,0.423085,0.006409
22.792938,0.420756,0.205848
22.829607,0.423294,0.011064
22.847912,0.419822,0.005236
22.866194,0.422115,0.003691
22.884457,0.419237,0.013665
22.9027,0.426095,0.080703
22.920925,0.423693,0.074113
22.939127,0.42413,0.00479
22.95731,0.419329,0.007263
22.975473,0.421137,0.00827
22.993618,0.41811,0.001819
23.011742,0.431309,0.003096
23.029846,0.412014,0.097667
23.04793,0.42172,0.017021
23.065996,0.451827,0.005471
23.084038,0.437288,0.013916
23.102062,0.444561,0.019111
23.12007,0.429447,0.004506
23.138056,0.428722,0.024596
23.156025,0.419047,0.087646
23.173971,0.420713,0.071683
23.209812,0.433889,0.009594
23.227703,0.424013,0.023499
23.245575,0.440275,0.003007
23.263428,0.434035,0.007465
23.281263,0.423924,0.01257
23.29908,0.414414,0.013588
23.316879,0.432286,0.205091
23.334652,0.425334,0.00901
23.352413,0.430214,0.007329
23.370152,0.427336,0.007105
23.387875,0.431021,0.016142
23.405579,0.428449,0.012033
23.423264,0.415771,0.101666
23.440933,0.433053,0.024052
23.458582,0.409395,0.108512
23.476212,0.441053,0.235808
23.493828,0.432452,0.135245
23.511419,0.439662,0.010288
23.528996,0.430113,0.015459
23.546551,0.450644,0.007063
23.564093,0.420532,0.149455
23.581615,0.414465,0.003082
23.599121,0.404836,0.013369
23.607841,0.416781,0.009384
23.627974,0.432202,0.003257
23.648083,0.438944,0.017871
23.668167,0.426576,0.263185
23.688229,0.424593,0.004445
23.708265,0.434475,0.008977
23.728291,0.423191,0.012774
23.74828,0.412673,0.103217
23.768255,0.451219,0.016318
23.808121,0.43642,0.070648
23.828022,0.438002,0.016028
23.847897,0.457388,0.22165
23.887581,0.429062,0.009089
23.907387,0.423169,0.003074
23.927174,0.435194,0.015765
23.946926,0.435408,0.00621
23.966667,0.425039,0.039939
23.986374,0.431986,0.00739
24.005835,0.437077,0.006533
24.025743,0.426811,0.014313
24.045395,0.439344,0.005369
24.065023,0.434238,0.211487
24.084629,0.437666,0.011547
24.104214,0.443787,0.003544
24.123533,0.436782,0.101431
24.143074,0.442015,0.236437
24.162592,0.432558,0.003004
24.182087,0.424503,0.165971
24.201563,0.419678,0.00233
24.221016,0.437829,0.003163
24.240448,0.421658,0.073403
24.259859,0.43761,0.007833
24.279249,0.439157,0.015297
24.298616,0.437675,0.002804
24.317965,0.42154,0.005996
24.33729,0.419332,0.004128
24.356596,0.426126,0.177122
24.375881,0.430339,0.002855
24.395144,0.421508,0.057016
24.414387,0.432761,0.00315
24.45281,0.436842,0.002681
24.471992,0.433376,0.003642
24.491133,0.44216,0.007622
24.510271,0.43817,0.004706
24.529388,0.452221,0.134225
24.548487,0.434015,0.010324
24.567566,0.443568,0.225378
24.586622,0.438935,0.006272
24.605661,0.435724,0.004926
24.624678,0.423962,0.008639
24.643677,0.440602,0.007384
24.662655,0.428808,0.003903
24.681612,0.426759,0.006218
24.700268,0.431579,0.006335
24.719185,0.444411,0.229227
24.738369,0.440162,0.129265
24.757227,0.446564,0.007409
24.776085,0.432871,0.010652
24.813454,0.432806,0.020762
24.832253,0.428393,0.005997
24.85103,0.443591,0.005346
24.869793,0.441811,0.161716
24.888535,0.436212,0.006873
24.907257,0.423057,0.002675
24.925961,0.429081,0.002203
24.944633,0.434836,0.0037
24.963287,0.415823,0.053359
24.981934,0.423256,0.007573
25.000559,0.437171,0.003897
25.019165,0.426037,0.167491
25.037756,0.430889,0.007251
25.056326,0.424573,0.004019
25.074879,0.425972,0.041309
25.093414,0.45745,0.214114
25.117496,0.416952,0.015989
25.138977,0.429271,0.018525
25.160435,0.439178,0.00425
25.181866,0.416846,0.093423
25.20327,0.44939,0.091495
25.224651,0.4452,0.009613
25.246006,0.440194,0.006575
25.267338,0.445176,0.020993
25.288645,0.440218,0.00473
25.309925,0.426305,0.003126
25.331184,0.428087,0.003483
25.373196,0.456295,0.01517
25.394377,0.440535,0.234973
25.415535,0.444336,0.00551
25.436668,0.434731,0.066653
25.457777,0.435601,0.002046
25.478863,0.476515,0.01541
25.499926,0.434992,0.008092
25.520962,0.416325,0.00264
25.541977,0.422233,0.059387
25.562523,0.446,0.004637
25.583488,0.433591,0.15471
25.604431,0.435856,0.003951
25.625349,0.427211,0.003507
25.646244,0.43805,0.011534
25.667114,0.431575,0.005713
25.687962,0.430436,0.19218
25.708788,0.425815,0.003505
25.729589,0.419252,0.168561
25.75037,0.422448,0.002959
25.771126,0.422533,0.04198
25.791859,0.437416,0.002413
25.812569,0.441421,0.008828
25.833227,0.436552,0.002293
25.853861,0.436524,0.002293
25.874504,0.42407,0.002903
25.895123,0.437864,0.002446
25.915718,0.427207,0.205565
25.936293,0.439187,0.145771
25.956844,0.434942,0.002844
25.977375,0.443021,0.004947
25.997883,0.482719,0.011324
26.01837,0.439475,0.002583
26.038834,0.444361,0.003378
26.059277,0.439164,0.002924
26.079697,0.439389,0.002689
26.100096,0.432632,0.006642
26.120472,0.4352,0.161041
26.140827,0.430334,0.115525
26.161163,0.426056,0.004343
26.181477,0.437802,0.00212
26.201736,0.432789,0.004311
26.22197,0.431867,0.180161
26.242218,0.440467,0.199635
26.262444,0.434378,0.002758
26.28265,0.446768,0.005278
26.302834,0.434771,0.003963
26.322996,0.441164,0.006149
26.34314,0.44574,0.006171
26.363262,0.443442,0.078028
26.383362,0.434681,0.003915
26.403442,0.440031,0.009049
26.423504,0.456014,0.089928
26.44351,0.436845,0.003479
26.46349,0.4353,0.003156
26.483488,0.435281,0.104005
26.503464,0.445818,0.016623
26.52342,0.438933,0.003146
26.543358,0.450347,0.004078
26.563272,0.451049,0.003661
26.582659,0.460978,0.0093
26.602533,0.452857,0.014861
26.622389,0.440764,0.170216
26.642153,0.447475,0.006034
26.661966,0.440918,0.004964
26.681759,0.449747,0.003032
26.701532,0.465613,0.003812
26.721287,0.456227,0.014281
26.741022,0.450314,0.181144
26.760738,0.446741,0.007092
26.780436,0.460242,0.146784
26.800112,0.452743,0.132011
26.819695,0.43893,0.003263
26.839331,0.450463,0.004707
26.858948,0.43812,0.067335
26.878546,0.47999,0.01408
26.898125,0.424194,0.003543
26.917685,0.455718,0.006568
26.937227,0.441598,0.006839
26.956751,0.423412,0.008538
26.976175,0.439305,0.005355
26.995659,0.458241,0.010439
27.015123,0.440326,0.003696
27.034569,0.434425,0.058927
27.053995,0.455936,0.004468
27.072863,0.442721,0.151107
27.092253,0.448496,0.003773
27.112087,0.425185,0.006371
27.131439,0.414859,0.135719
27.169538,0.414094,0.004347
27.188835,0.43131,0.004508
27.208115,0.420108,0.005972
27.227924,0.446534,0.009364
27.246532,0.450025,0.008153
27.265755,0.445654,0.004896
27.284958,0.439507,0.013503
27.311363,0.47434,0.241137
27.333836,0.476795,0.004403
27.355576,0.452538,0.103752
27.377995,0.52539,0.122604
27.400391,0.456259,0.003264
27.42276,0.469879,0.003453
27.445105,0.474966,0.004018
27.467424,0.45797,0.193772
27.489719,0.447545,0.176912
27.511272,0.467544,0.02811
27.533518,0.470393,0.009768
27.555737,0.444722,0.004943
27.577934,0.45244,0.015251
27.600105,0.462786,0.236297
27.622253,0.462759,0.033783
27.644377,0.457234,0.168898
27.666477,0.446027,0.002059
27.688553,0.468457,0.006157
27.710602,0.460923,0.009204
27.732632,0.429255,0.035092
27.754637,0.47883,0.168425
27.798502,0.465951,0.003151
27.820358,0.459826,0.175859
27.842266,0.45384,0.005416
27.886015,0.463709,0.002035
27.907854,0.465638,0.261505
27.92967,0.453969,0.004382
27.951464,0.45378,0.077045
27.973236,0.477525,0.007615
27.994984,0.47407,0.003309
28.016708,0.44962,0.02767
28.03841,0.462213,0.005296
28.060091,0.476442,0.005995
28.081749,0.482769,0.011163
28.103384,0.488759,0.211317
28.124081,0.442604,0.005007
28.145666,0.464461,0.008575
28.167992,0.476365,0.073497
28.188774,0.457259,0.019905
28.210295,0.466825,0.003817
28.231794,0.53654,0.212861
28.253271,0.480777,0.003403
28.274727,0.469859,0.005222
28.29616,0.451087,0.00579
28.316801,0.448151,0.020039
28.338964,0.452768,0.02764
28.360168,0.46905,0.005104
28.380737,0.477659,0.006323
28.402061,0.45341,0.183162
28.423361,0.464337,0.007245
28.444641,0.458282,0.00529
28.4659,0.458566,0.005829
28.487139,0.449494,0.005099
28.508356,0.436354,0.006435
28.529552,0.433798,0.009984
28.550644,0.462672,0.003987
28.571711,0.461821,0.008493
28.592842,0.451394,0.002926
28.613953,0.440159,0.013375
28.635042,0.444169,0.018169
28.656113,0.454959,0.036963
28.677162,0.436546,0.003466
28.698193,0.432169,0.003998
28.719202,0.440031,0.041935
28.740013,0.444915,0.126504
28.760979,0.455758,0.143774
28.781923,0.451345,0.004915
28.802849,0.443051,0.002891
28.823757,0.462388,0.003013
28.844643,0.462261,0.170394
28.865509,0.44878,0.002432
28.886356,0.443892,0.006126
28.907,0.470979,0.010183
28.927803,0.456904,0.009326
28.948589,0.453014,0.003228
28.969353,0.457368,0.004139
28.990101,0.416003,0.005558
29.023945,0.494919,0.191374
29.048481,0.495144,0.01244
29.071966,0.449564,0.038639
29.096445,0.440959,0.003018
29.120895,0.471572,0.006087
29.145319,0.481024,0.014008
29.169714,0.466386,0.004608
29.19305,0.486706,0.066822
29.217388,0.479595,0.006187
29.241699,0.480201,0.044404
29.290239,0.468112,0.012602
29.314468,0.474906,0.00308
29.338671,0.476299,0.004432
29.362846,0.487166,0.003005
29.386995,0.474974,0.005054
29.411118,0.463741,0.005124
29.435213,0.475938,0.008005
29.459282,0.481615,0.196903
29.483324,0.477786,0.003767
29.507341,0.493971,0.011181
29.53133,0.481093,0.021163
29.555294,0.488788,0.005182
29.579235,0.476521,0.006066
29.603146,0.47194,0.00527
29.625971,0.469873,0.221787
29.64983,0.4717,0.005544
29.673664,0.498804,0.015567
29.697472,0.464988,0.004284
29.721254,0.454949,0.063426
29.743942,0.458562,0.003928
29.768745,0.461124,0.009464
29.792452,0.447955,0.007664
29.814913,0.461642,0.004317
29.838566,0.46798,0.003164
29.862045,0.477618,0.006708
29.885647,0.466528,0.004454
29.909225,0.455255,0.003289
29.95631,0.457961,0.005188
29.979813,0.455161,0.030917
30.003296,0.469277,0.002626
30.026752,0.465203,0.00339
30.050182,0.460288,0.004422
30.073591,0.473513,0.028728
30.096975,0.467749,0.00531
30.120337,0.45687,0.172795
30.143673,0.465973,0.006572
30.166988,0.454942,0.07966
30.190117,0.48735,0.207637
30.21212,0.470883,0.121922
30.23646,0.479599,0.010771
30.259674,0.46036,0.007029
30.281763,0.482348,0.003433
30.304932,0.494606,0.11976
30.328075,0.456524,0.005681
30.351198,0.469094,0.004321
30.373184,0.471114,0.006424
30.396259,0.467063,0.006695
30.420427,0.462266,0.007344
30.442177,0.457884,0.142982
30.465014,0.454438,0.172631
30.487993,0.456207,0.003993
30.510952,0.46229,0.011668
30.533886,0.474086,0.004394
30.556801,0.463496,0.002214
30.579693,0.439448,0.00358
30.602562,0.463664,0.003456
30.625408,0.435364,0.077548
30.648235,0.478668,0.003427
30.670866,0.459508,0.005417
30.69347,0.472103,0.031116
30.716225,0.485248,0.112385
30.73896,0.477632,0.002599
30.761673,0.483399,0.019378
30.784365,0.60083,0.218375
30.807035,0.477479,0.00605
30.829685,0.446507,0.018287
30.850815,0.472508,0.011041
30.873415,0.471048,0.011572
30.897139,0.456917,0.006617
30.918554,0.470917,0.006289
30.941092,0.469156,0.004466
30.96361,0.473907,0.006386
30.984955,0.44761,0.005053
31.008583,0.443781,0.18161
31.03067,0.447874,0.005731
31.051945,0.468534,0.003916
31.074352,0.470738,0.003853
31.096741,0.454453,0.215026
31.105776,0.440837,0.005155
31.132591,0.449454,0.007668
31.159374,0.451068,0.009976
31.184685,0.514924,0.024484
31.211641,0.460909,0.00725
31.238333,0.434407,0.011391
31.264994,0.4494,0.194796
31.291624,0.449766,0.005499
31.318226,0.45589,0.024506
31.344795,0.485529,0.008462
31.371574,0.503418,0.02961
31.398087,0.433916,0.013549
31.424572,0.54534,0.006042
31.451023,0.485321,0.010857
31.477448,0.461679,0.21876
31.502375,0.487032,0.006679
31.528738,0.480686,0.223894
31.555073,0.471403,0.004987
31.581377,0.477773,0.005245
31.607655,0.446816,0.006084
31.633902,0.482081,0.004793
31.658392,0.476995,0.004711
31.684578,0.447762,0.018089
31.710739,0.46302,0.166489
31.73687,0.475065,0.008322
31.762974,0.451852,0.058822
31.788788,0.469645,0.005734
31.814831,0.50116,0.052221
31.840849,0.48085,0.008467
31.865349,0.486212,0.028715
31.89131,0.491294,0.006332
31.917242,0.485728,0.020245
31.944643,0.475351,0.010012
31.970522,0.453401,0.011029
31.996376,0.496725,0.006624
32.020699,0.490175,0.007599
32.046497,0.460334,0.068276
32.072266,0.482514,0.027952
32.096504,0.5075,0.007603
32.122219,0.471633,0.003476
32.147903,0.453463,0.003713
32.173569,0.457787,0.003285
32.199203,0.474895,0.054495
32.224812,0.46489,0.037352
32.250397,0.478239,0.005781
32.275955,0.46976,0.004317
32.301483,0.493166,0.020118
32.326988,0.484086,0.004662
32.352188,0.480542,0.002277
32.37764,0.497471,0.236047
32.401249,0.549857,0.268772
32.426647,0.494086,0.005023
32.453545,0.498701,0.007056
32.478897,0.492862,0.019986
32.502686,0.495504,0.00986
32.527985,0.490538,0.004248
32.553253,0.470438,0.006012
32.576965,0.489216,0.262298
32.602184,0.492031,0.009364
32.628922,0.483828,0.007776
32.654095,0.470992,0.009519
32.677399,0.48587,0.005706
32.702217,0.486894,0.008481
32.72731,0.504944,0.006366
32.75238,0.488362,0.005539
32.777428,0.489004,0.132818
32.802444,0.532694,0.184565
32.827446,0.491495,0.004719
32.852417,0.493895,0.004124
32.877369,0.496018,0.006475
32.902294,0.480313,0.007883
32.925636,0.500469,0.004813
32.949894,0.494802,0.244819
32.974743,0.491093,0.011899
32.999569,0.504347,0.016656
33.024368,0.496541,0.00655
33.049149,0.522211,0.01327
33.072338,0.488129,0.003504
33.097069,0.512066,0.004981
33.12178,0.477466,0.047041
33.148041,0.471735,0.006172
33.170811,0.498093,0.005205
33.195126,0.510109,0.061289
33.219738,0.471536,0.17868
33.244331,0.494614,0.038292
33.268898,0.499064,0.005354
33.293449,0.471627,0.005338
33.317974,0.477492,0.200574
33.342476,0.499852,0.166527
33.366959,0.494172,0.00307
33.391083,0.521349,0.00618
33.41518,0.480137,0.007698
33.43959,0.493138,0.005166
33.462387,0.470821,0.010467
33.486755,0.520006,0.004242
33.509506,0.488373,0.033264
33.535423,0.467188,0.007352
33.55904,0.47908,0.021124
33.581718,0.479959,0.0115
33.605972,0.420073,0.014435
33.630203,0.551936,0.007299
33.654411,0.517375,0.279811
33.678604,0.516865,0.006966
33.70438,0.441131,0.007249
33.726219,0.543777,0.02295
33.750343,0.447224,0.010913
33.774445,0.450051,0.032207
33.798523,0.524386,0.006161
33.822586,0.513485,0.00711
33.846626,0.528978,0.008458
33.870293,0.546536,0.014328
33.892311,0.529147,0.00852
33.9179,0.601013,0.01903
33.941856,0.505969,0.003414
33.964169,0.447833,0.029959
33.988083,0.601817,0.036748
34.000385,0.602799,0.174039
34.029358,0.478168,0.13231
34.056274,0.696751,0.072267
34.085178,0.509869,0.193819
34.114052,0.50026,0.021648
34.142899,0.478485,0.007531
34.171711,0.51141,0.006523
34.200493,0.511953,0.007132
34.22924,0.504909,0.042183
34.257965,0.521064,0.01379
34.286652,0.509463,0.016178
34.315311,0.50031,0.017694
34.343941,0.520197,0.006224
34.372536,0.508079,0.005656
34.399063,0.529194,0.005987
34.427597,0.513592,0.00901
34.454056,0.534461,0.2004
34.482533,0.508735,0.005769
34.510979,0.525253,0.135713
34.539394,0.471983,0.011239
34.56778,0.516769,0.017692
34.596138,0.434537,0.042437
34.624466,0.504681,0.005345
34.652771,0.522358,0.007071
34.681038,0.542836,0.008044
34.709282,0.488984,0.006349
34.737495,0.476397,0.004039
34.763615,0.519857,0.00617
34.791767,0.539813,0.010444
34.819897,0.537248,0.170988
34.847996,0.467601,0.011126
34.876068,0.471452,0.007263
34.90155,0.479341,0.140079
34.929562,0.499552,0.00577
34.957546,0.476552,0.02847
34.985008,0.448996,0.057574
35.012932,0.564142,0.022565
35.03875,0.527845,0.037887
35.068703,0.507164,0.058688
35.096546,0.556444,0.023482
35.124367,0.554663,0.027505
35.152153,0.469538,0.004057
35.179916,0.526381,0.018358
35.205563,0.50336,0.227634
35.231174,0.509615,0.006649
35.258858,0.485436,0.013704
35.288609,0.492053,0.150908
35.316238,0.468165,0.023962
35.341228,0.539139,0.011542
35.368801,0.512575,0.006409
35.395828,0.478907,0.011982
35.421242,0.516337,0.011534
35.44873,0.551657,0.017608
35.478306,0.491511,0.006467
35.505749,0.499792,0.007952
35.533165,0.707458,0.048028
35.560558,0.504423,0.006549
35.585808,0.492596,0.010561
35.613152,0.490364,0.150513
35.640465,0.479879,0.008747
35.667759,0.473513,0.005547
35.691818,0.502229,0.024182
35.719048,0.509772,0.011302
35.746258,0.382912,0.023226
35.773445,0.499596,0.014174
35.800602,0.522453,0.013927
35.82774,0.717744,0.062202
35.854851,0.541565,0.011053
35.881943,0.48299,0.143285
35.909004,0.46691,0.047505
35.932793,0.518449,0.248421
35.959801,0.479479,0.197766
35.986786,0.48254,0.00965
36.013748,0.485579,0.006026
36.038544,0.491351,0.004563
36.06546,0.469895,0.01349
36.09235,0.48999,0.020635
36.121365,0.443554,0.006645
36.145493,0.483702,0.008868
36.17231,0.494012,0.009596
36.196369,0.444806,0.054797
36.225288,0.467962,0.009365
36.252037,0.463358,0.009054
36.278763,0.538526,0.013168
36.305466,0.476326,0.019775
36.329987,0.444362,0.02324
36.382088,0.548495,0.020625
36.408691,0.502337,0.015689
36.433113,0.440551,0.018607
36.459671,0.496375,0.007755
36.486214,0.43172,0.007826
36.514896,0.448561,0.154632
36.53862,0.571655,0.063241
36.56448,0.420158,0.028902
36.590927,0.509088,0.025912
36.617348,0.676535,0.052879
36.643753,0.516787,0.021277
36.670135,0.411786,0.026301
36.696499,0.526648,0.007508
36.719418,0.493617,0.036624
36.745724,0.507928,0.025221
36.772015,0.462301,0.025677
36.796101,0.534721,0.045353
36.82235,0.464324,0.01817
36.850765,0.512161,0.02248
36.874153,0.455872,0.009478
36.899696,0.562566,0.056407
