,wavelength,flux,sigma
326,30.3032,1.82005,0.0182
327,30.4805,1.8583,0.018580000000000003
328,30.6588,1.8191599999999999,0.01819
329,30.8382,1.81834,0.01818
330,31.0186,1.75249,0.017519999999999997
331,31.2001,1.8647200000000002,0.02055
332,31.3517,1.8044,0.01804
333,31.5399,1.8689099999999998,0.018690000000000002
334,31.7244,1.89648,0.01907
335,31.91,1.85305,0.02477
336,32.0967,1.8779700000000001,0.01878
337,32.2845,1.89566,0.02356
338,32.4734,1.84807,0.02478
339,32.6633,1.86589,0.02048
340,32.8544,1.8933,0.018930000000000002
341,33.0467,2.01796,0.02018
342,33.24,1.89736,0.018969999999999997
343,33.4345,1.88478,0.02198
344,33.6301,1.9136900000000001,0.02263
345,33.8268,1.97048,0.050980000000000004
346,33.9869,2.06989,0.035160000000000004
347,34.1953,2.0289099999999998,0.04697
348,34.3953,2.20821,0.05269
349,34.5965,2.11278,0.034910000000000004
350,34.7989,2.0060700000000002,0.04098
351,35.0025,2.11156,0.02112
352,35.2073,1.94875,0.03572
353,35.4133,1.86468,0.06022
354,35.6205,1.90346,0.02975
355,35.8289,1.85207,0.05201
356,35.9634,1.7386400000000002,0.03319
